V1,V2
5.015370000000001, 3.8064600000000004
4.539440000000001, 3.6204400000000003
4.4366, 4.0767500000000005
4.37974, 4.055090000000001
3.88242, 4.755140000000001
3.5805900000000004, 3.9144300000000003
4.41441, 4.11355
3.6320900000000003, 3.7936000000000005
4.36718, 4.13914
4.313470000000001, 4.0770100000000005
4.468500000000001, 4.213100000000001
4.609710000000001, 4.29408
4.5450800000000005, 4.03061
4.476870000000001, 4.094040000000001
4.4073, 4.007770000000001
4.52901, 3.9408800000000004
4.1852100000000005, 4.48005
5.375850000000001, 3.90939
6.19057, 3.4048300000000005
4.47125, 3.6059900000000003
3.7223, 3.7126200000000003
3.2813000000000003, 4.4689700000000006
5.03964, 4.394080000000001
3.9909700000000004, 3.64848
4.2997700000000005, 4.405010000000001
4.20668, 3.88181
4.37722, 4.08851
3.6299200000000003, 4.39857
4.33941, 4.02961
4.36836, 3.77938
4.4223300000000005, 4.66274
3.9989300000000005, 4.3687700000000005
4.34707, 4.02512
4.354410000000001, 4.29737
4.28531, 3.8906300000000003
4.16275, 3.77374
3.68855, 4.18447
4.432390000000001, 4.0967400000000005
4.46457, 3.8564800000000004
5.27224, 3.34681
4.6875100000000005, 4.04521
4.35477, 4.039230000000001
4.93777, 3.7862400000000003
4.08267, 3.95976
4.18653, 4.598210000000001
4.5669, 4.36979
5.130850000000001, 3.7346700000000004
4.436050000000001, 4.522010000000001
4.33905, 4.21673
4.5170900000000005, 3.3522100000000004
4.63191, 3.4338300000000004
4.4232700000000005, 4.03544
4.49828, 4.308540000000001
4.83337, 3.7397400000000003
4.960870000000001, 4.300120000000001
4.16066, 4.2350200000000005
4.296690000000001, 4.1382900000000005
5.07592, 3.6137900000000003
4.73524, 3.7532500000000004
3.8721600000000005, 4.67206
4.612780000000001, 3.5526700000000004
4.110740000000001, 3.9625800000000004
4.01072, 4.28948
4.39059, 4.2916300000000005
4.09656, 3.8343900000000004
4.454230000000001, 4.042890000000001
4.792660000000001, 4.358700000000001
3.9842500000000003, 4.4479500000000005
5.0319, 4.4325600000000005
4.47769, 4.00101
4.06757, 3.96497
4.174860000000001, 4.10808
4.166790000000001, 4.41802
4.24026, 4.2714300000000005
4.2738700000000005, 3.93414
4.871930000000001, 4.39609
4.98543, 3.9512300000000002
4.54194, 3.7647000000000004
5.035310000000001, 3.6200600000000005
4.44496, 3.8448300000000004
4.71752, 4.3677600000000005
4.558000000000001, 4.15339
4.40998, 4.0681
4.55274, 4.1732700000000005
4.5368, 4.5434
4.79591, 4.59513
4.14416, 4.647290000000001
4.731120000000001, 4.11502
4.409870000000001, 4.07233
3.6788000000000003, 3.9308000000000005
4.3962200000000005, 3.4120500000000002
4.73465, 3.86966
4.51151, 3.99928
3.1413300000000004, 3.9866600000000005
4.544370000000001, 3.9857500000000003
3.7841600000000004, 4.1452
4.3857800000000005, 4.17942
4.26064, 4.40155
3.9612100000000003, 3.8019600000000002
4.393400000000001, 4.27027
4.65444, 3.3511100000000003
5.084300000000001, 4.3117
4.52024, 4.09597
4.28145, 4.0086900000000005
4.4137200000000005, 4.101310000000001
3.7089200000000004, 4.056830000000001
4.40651, 3.7993500000000004
4.676880000000001, 4.23568
4.44685, 4.28707
5.379250000000001, 3.69892
4.52709, 3.9909700000000004
4.227390000000001, 3.8016300000000003
5.1997, 3.7799400000000003
4.638730000000001, 4.2887900000000005
4.83307, 3.7898000000000005
4.2155700000000005, 3.6461200000000002
4.791390000000001, 4.30705
4.08082, 4.18484
4.63626, 3.7788200000000005
4.20587, 3.9573600000000004
5.10144, 4.268210000000001
3.6972000000000005, 4.30916
4.3666100000000005, 3.67892
4.96502, 3.8525600000000004
4.539700000000001, 4.07749
4.0516700000000005, 4.31114
4.493510000000001, 4.1417
3.86276, 4.292890000000001
4.47482, 3.80472
4.870570000000001, 4.19491
4.17123, 3.90478
3.52036, 4.03986
4.22785, 4.013190000000001
4.40615, 4.06477
4.20058, 4.385820000000001
4.78599, 4.17818
4.346570000000001, 4.11923
4.48658, 3.7811000000000003
4.40146, 4.07214
4.43426, 4.39634
4.583810000000001, 3.9408000000000003
4.342650000000001, 4.00575
4.439170000000001, 3.8610100000000003
4.3205800000000005, 4.12202
4.22086, 4.3548100000000005
4.34213, 3.64386
5.36718, 4.283510000000001
4.1097600000000005, 4.53347
4.95554, 3.9343700000000004
4.7907, 3.89997
4.435420000000001, 3.4089700000000005
5.15913, 4.38358
3.9143900000000005, 4.26653
3.3824, 4.34095
5.4940500000000005, 4.12323
4.39581, 4.0019800000000005
4.55977, 4.2481
3.86438, 4.7347600000000005
3.9866500000000005, 4.6695
4.2696700000000005, 4.6578800000000005
4.37129, 4.07856
4.279870000000001, 3.9232000000000005
5.00903, 4.40838
4.20284, 3.78528
4.61925, 4.25769
4.9133000000000004, 3.90152
5.035920000000001, 4.374230000000001
4.84466, 3.74359
4.118880000000001, 3.8999200000000003
4.34407, 3.7793500000000004
4.17152, 3.6729600000000002
4.39353, 4.2151000000000005
4.9169, 3.7648
4.631270000000001, 4.05604
5.23522, 4.2103600000000005
4.6046000000000005, 3.54449
4.62999, 3.5833800000000005
4.622940000000001, 4.308540000000001
4.25037, 4.051830000000001
4.46375, 3.9879000000000002
4.4933700000000005, 3.9714300000000002
4.49242, 4.1318
5.488950000000001, 3.9530900000000004
4.01259, 4.5598
4.15226, 4.07322
4.14906, 3.8511900000000003
4.076040000000001, 3.60204
4.20875, 4.22299
4.121390000000001, 3.55067
4.74199, 3.9579800000000005
4.3122300000000005, 4.1309700000000005
3.63702, 4.813280000000001
3.38581, 4.53145
3.6415200000000003, 4.23549
4.03573, 4.798500000000001
4.44988, 4.09119
4.650930000000001, 4.03472
3.84011, 3.9356100000000005
4.33954, 4.27934
4.47044, 3.9000800000000004
3.7357700000000005, 4.25752
4.13577, 3.95617
4.34536, 4.040430000000001
4.9186000000000005, 4.35365
3.29761, 4.28877
3.79089, 3.7939900000000004
5.555040000000001, 3.8306500000000003
4.60189, 4.25427
4.17813, 4.02395
4.295380000000001, 4.25624
4.97437, 4.496230000000001
4.421480000000001, 4.47891
4.26135, 4.19217
4.69664, 3.5727300000000004
4.6078600000000005, 4.11841
4.067080000000001, 4.376950000000001
3.25213, 4.048360000000001
4.92971, 4.2030400000000006
4.398160000000001, 3.80825
4.354150000000001, 4.06317
5.29025, 4.17483
4.417120000000001, 3.9185300000000005
4.793690000000001, 3.9018300000000004
4.34571, 4.321330000000001
4.34905, 3.7108600000000003
4.4655000000000005, 4.424580000000001
3.56109, 4.50797
4.48083, 4.1386400000000005
3.79436, 4.29277
4.608820000000001, 3.5324100000000005
3.90742, 3.9961100000000003
3.2371900000000005, 4.758380000000001
4.4172, 4.11212
4.47794, 4.08964
3.4549600000000003, 4.113630000000001
4.3578, 4.102250000000001
4.0562000000000005, 4.309270000000001
4.268800000000001, 3.96342
4.25532, 4.21129
4.189100000000001, 3.9830900000000002
4.824400000000001, 3.6968
4.54748, 4.1669
4.452330000000001, 3.90817
4.608770000000001, 4.107620000000001
5.03835, 3.85151
4.428240000000001, 4.0099800000000005
4.52263, 4.097110000000001
4.87316, 4.2639700000000005
3.2733700000000003, 4.41976
4.4336, 4.07165
4.22583, 4.355580000000001
4.964980000000001, 4.457610000000001
4.34842, 3.4434600000000004
4.553850000000001, 3.34397
4.365360000000001, 4.06717
4.62431, 4.2048700000000006
3.9002300000000005, 4.4423200000000005
4.66744, 4.195670000000001
4.71441, 4.23864
5.00347, 3.7976000000000005
4.44214, 3.9831700000000003
4.12744, 3.9992400000000004
4.126650000000001, 4.228470000000001
4.2951500000000005, 3.6696700000000004
4.34534, 4.44786
4.59917, 4.2961
4.232200000000001, 4.455450000000001
4.55667, 4.32822
4.394, 4.17658
4.45934, 4.53486
4.01794, 3.5255300000000003
4.45851, 3.8040800000000004
5.08941, 3.32479
4.3826, 4.110650000000001
4.12092, 3.6736600000000004
4.544440000000001, 4.1070400000000005
4.44719, 4.17415
4.70376, 3.4607900000000003
4.3380600000000005, 4.525930000000001
4.625780000000001, 3.94294
5.12033, 3.6299400000000004
4.408600000000001, 4.0178
4.33112, 4.129650000000001
4.26665, 3.9938700000000003
4.588990000000001, 4.0532200000000005
4.10852, 4.54171
4.56461, 3.8099900000000004
4.59259, 4.14963
4.517810000000001, 3.5310900000000003
4.14817, 3.9756100000000005
4.02725, 4.0331
5.16113, 4.097650000000001
4.411180000000001, 4.08636
4.5651, 4.22926
4.03983, 4.0095600000000005
3.21457, 4.18287
4.556290000000001, 4.23554
4.929180000000001, 4.110270000000001
4.80708, 3.9776200000000004
4.29124, 4.35679
4.34515, 4.012300000000001
4.423100000000001, 4.01921
4.18932, 4.3476300000000005
4.0852, 4.55166
4.77859, 4.24472
4.4209700000000005, 4.087940000000001
4.393560000000001, 4.064150000000001
4.348680000000001, 4.08711
3.4910900000000002, 3.9442000000000004
5.219460000000001, 3.60719
3.6854000000000005, 4.714840000000001
4.371, 4.17067
8.24024, 7.875590000000001
8.18289, 8.31273
7.895300000000001, 7.2199800000000005
7.713820000000001, 7.881670000000001
7.490270000000001, 7.56974
7.644170000000001, 7.797110000000001
7.6253, 7.884110000000001
7.341550000000001, 8.622900000000001
9.076080000000001, 7.56878
8.041490000000001, 8.11987
7.68308, 7.933930000000001
7.66978, 8.02312
7.604550000000001, 8.12471
8.14173, 8.353000000000002
7.509600000000001, 7.17743
7.49274, 8.31911
8.05217, 7.30053
7.527140000000001, 8.276330000000002
7.4552700000000005, 7.477460000000001
7.32176, 9.31588
7.832660000000001, 7.756430000000001
6.663270000000001, 7.859960000000001
7.836650000000001, 8.68106
7.059130000000001, 8.03026
7.8956100000000005, 7.845630000000001
8.05776, 8.39319
7.631530000000001, 7.946040000000001
7.416250000000001, 8.94463
7.4305200000000005, 8.30814
6.24129, 7.592550000000001
7.74908, 8.38742
7.696630000000001, 7.728840000000001
7.2059500000000005, 7.4503200000000005
7.317880000000001, 6.97118
7.600010000000001, 8.136330000000001
7.76071, 7.590630000000001
7.0151200000000005, 8.76777
7.920700000000001, 7.275370000000001
8.4777, 7.735290000000001
7.41044, 7.895040000000001
7.25853, 8.479610000000001
8.540930000000001, 7.707930000000001
7.60329, 7.90509
7.938490000000001, 7.97489
7.371630000000001, 7.96121
7.589220000000001, 8.104080000000002
6.793410000000001, 7.754880000000001
7.320380000000001, 8.38729
8.72456, 7.69425
7.90706, 7.21114
7.421740000000001, 8.61372
8.386550000000002, 7.004020000000001
8.296380000000001, 7.942050000000001
8.33098, 6.886190000000001
7.5146500000000005, 7.743990000000001
7.54485, 7.745710000000001
7.653550000000001, 7.934800000000001
7.682550000000001, 7.82765
7.587630000000001, 7.886100000000001
6.937220000000001, 8.55432
7.49178, 8.083670000000001
7.272900000000001, 7.38567
7.907030000000001, 7.980930000000001
7.458, 7.801140000000001
6.96935, 8.01426
7.760060000000001, 8.16488
7.987290000000001, 7.4189300000000005
7.38759, 8.48362
6.57483, 7.27026
7.416460000000001, 7.7548900000000005
6.867280000000001, 7.687010000000001
8.35956, 8.78936
7.2312, 7.832000000000001
7.64925, 7.812150000000001
8.12315, 8.219180000000001
8.013760000000001, 7.4234800000000005
8.84411, 6.49033
7.598680000000001, 8.187100000000001
8.28551, 7.47254
7.84097, 6.92956
7.657350000000001, 7.777730000000001
8.545300000000001, 6.42161
7.816070000000001, 7.853140000000001
6.8285800000000005, 8.02663
7.207750000000001, 7.88062
7.03244, 7.90894
6.99054, 7.56195
8.05405, 7.78565
7.649160000000001, 7.92332
7.980040000000001, 7.4367600000000005
7.813200000000001, 7.08973
7.620920000000001, 7.865220000000001
7.266890000000001, 8.43276
5.9176400000000005, 9.40347
7.9865900000000005, 7.594520000000001
7.57467, 8.023430000000001
7.636150000000001, 8.035020000000001
8.06395, 8.23798
8.58215, 6.79541
8.822280000000001, 7.48981
7.85688, 8.14117
7.326160000000001, 7.9557400000000005
7.452890000000001, 7.832190000000001
7.737470000000001, 7.768750000000001
8.373610000000001, 7.6071100000000005
7.10031, 8.467
6.931940000000001, 9.004100000000001
7.73634, 7.683750000000001
7.2964400000000005, 8.74348
7.745750000000001, 7.942900000000001
7.618810000000001, 7.938790000000001
7.66882, 7.82124
7.514990000000001, 8.67089
8.48325, 6.74697
7.52329, 8.375300000000001
8.29941, 8.22767
7.150950000000001, 7.1196
7.835210000000001, 8.879570000000001
6.924740000000001, 8.45855
8.218390000000001, 7.650860000000001
8.210640000000001, 8.22414
7.342460000000001, 7.070530000000001
7.090720000000001, 8.29554
7.240170000000001, 8.64672
7.37954, 9.18027
7.858760000000001, 7.393730000000001
7.81226, 8.53391
8.003670000000001, 8.63227
7.6554, 7.86896
7.66741, 7.980720000000001
7.790100000000001, 7.78429
7.827400000000001, 7.7658000000000005
7.74434, 7.83593
7.344240000000001, 7.94141
9.395610000000001, 7.738640000000001
8.370420000000001, 7.51041
8.20757, 7.487730000000001
7.778900000000001, 8.11903
6.36129, 8.52106
9.07393, 7.21034
7.47144, 8.429910000000001
7.549620000000001, 7.73723
7.72489, 7.598860000000001
7.874510000000001, 7.77554
7.14796, 8.372850000000001
8.27687, 7.946750000000001
7.848700000000001, 6.884810000000001
7.36476, 7.238060000000001
6.991340000000001, 7.987360000000001
7.3851700000000005, 7.83694
7.6256200000000005, 7.92421
7.55334, 7.999690000000001
6.963220000000001, 7.351020000000001
8.625430000000001, 6.888190000000001
6.0365, 8.463840000000001
7.678070000000001, 8.71104
7.68428, 7.99924
7.168760000000001, 7.896400000000001
7.65861, 7.99774
6.926520000000001, 7.7462800000000005
8.601500000000001, 8.387
7.870950000000001, 6.571280000000001
9.06023, 8.260240000000001
8.662040000000001, 7.58084
7.59297, 8.36489
7.60256, 8.50092
6.6339500000000005, 7.78483
8.076170000000001, 8.44396
8.71138, 7.957610000000001
7.997350000000001, 7.796320000000001
7.958170000000001, 8.764320000000001
6.9563500000000005, 8.04521
7.57678, 8.33741
8.62414, 6.60256
7.787120000000001, 7.097700000000001
7.593170000000001, 7.94819
7.34602, 7.33992
8.1578, 6.78303
7.7839100000000006, 7.570640000000001
7.95959, 8.13541
7.208670000000001, 8.900910000000001
6.56205, 7.904650000000001
7.038880000000001, 7.067430000000001
7.72531, 7.8426800000000005
7.811580000000001, 8.14333
7.232660000000001, 8.456760000000001
8.368780000000001, 7.021280000000001
8.86245, 8.440620000000001
7.11054, 7.686800000000001
7.111860000000001, 8.2804
8.41019, 6.937150000000001
8.608220000000001, 7.822260000000001
7.6309700000000005, 7.948780000000001
7.83731, 8.34547
7.610200000000001, 7.762670000000001
7.634650000000001, 7.925320000000001
7.15678, 7.780730000000001
7.94812, 7.417580000000001
7.373900000000001, 7.637440000000001
8.13455, 7.568340000000001
8.58697, 8.10783
7.677690000000001, 8.11649
8.33219, 8.156820000000002
8.246310000000001, 6.808580000000001
7.653110000000001, 8.0357
6.74347, 7.430270000000001
8.61998, 6.696820000000001
6.77934, 7.12884
7.095560000000001, 8.46146
7.841120000000001, 7.651470000000001
6.073150000000001, 7.63008
6.692050000000001, 8.268920000000001
7.742230000000001, 7.264120000000001
7.631060000000001, 7.942870000000001
7.673050000000001, 7.86774
8.41139, 8.30204
7.0102, 7.873520000000001
8.681040000000001, 8.12458
7.0063200000000005, 7.700640000000001
7.34745, 7.973390000000001
7.85038, 7.75065
7.452660000000001, 8.345270000000001
7.935930000000001, 7.499670000000001
8.567020000000001, 7.8929800000000006
7.706200000000001, 7.8699
7.82436, 7.71494
7.621220000000001, 7.92489
7.5459700000000005, 7.122120000000001
7.88027, 7.990380000000001
7.560840000000001, 7.98397
7.455290000000001, 7.47285
8.806280000000001, 8.294780000000001
7.7430200000000005, 8.985940000000001
6.7099400000000005, 7.22867
7.6929300000000005, 7.924480000000001
7.736960000000001, 7.947360000000001
8.686620000000001, 8.15464
7.695110000000001, 7.52763
7.296970000000001, 8.418050000000001
8.51914, 7.87452
7.295890000000001, 6.824750000000001
8.148950000000001, 7.247960000000001
8.315280000000001, 7.992940000000001
7.69697, 7.95809
7.852880000000001, 7.952400000000001
6.865850000000001, 7.517480000000001
8.34294, 7.6596400000000004
8.16281, 7.286720000000001
8.93213, 7.99516
6.826200000000001, 7.367490000000001
7.723840000000001, 7.956900000000001
8.47831, 8.185310000000001
7.818020000000001, 7.467180000000001
7.320720000000001, 8.954120000000001
7.5145100000000005, 7.814360000000001
7.468350000000001, 7.506520000000001
7.58865, 7.903860000000001
6.80766, 8.84233
6.944310000000001, 8.735520000000001
8.015310000000001, 8.419830000000001
7.880860000000001, 8.16938
7.455780000000001, 6.79666
9.15239, 7.97756
7.650270000000001, 8.119570000000001
6.345400000000001, 7.42794
7.842880000000001, 7.8169900000000005
7.8958200000000005, 7.987900000000001
7.88487, 7.313130000000001
8.68336, 6.930700000000001
7.65596, 7.93374
7.73953, 8.11832
7.980020000000001, 8.30921
6.798890000000001, 7.67482
7.559640000000001, 8.16047
8.472560000000001, 7.46461
7.9937000000000005, 8.162510000000001
8.069370000000001, 7.736610000000001
8.24361, 7.44995
7.41997, 7.958850000000001
7.7677000000000005, 7.573440000000001
7.734020000000001, 7.8986600000000005
6.50471, 7.448370000000001
8.15718, 8.46105
7.42318, 8.97152
8.24454, 7.180600000000001
8.167810000000001, 8.26068
8.69148, 8.27393
7.83429, 7.15692
8.4016, 8.003260000000001
7.661670000000001, 8.013240000000001
8.274840000000001, 7.60498
6.2679100000000005, 8.16108
6.96018, 7.68899
7.82199, 8.262080000000001
7.562790000000001, 7.938160000000001
7.291950000000001, 7.762020000000001
6.5341700000000005, 9.473220000000001
7.666810000000001, 7.745570000000001
9.006680000000001, 7.44312
7.77817, 7.97381
7.21426, 8.56173
8.19081, 7.879460000000001
7.6702900000000005, 7.830940000000001
8.00262, 7.335700000000001
7.616160000000001, 7.7150300000000005
7.9158800000000005, 8.00488
7.65561, 7.513770000000001
8.2135, 7.552480000000001
7.6991700000000005, 7.79079
7.636610000000001, 7.926730000000001
7.851700000000001, 6.8613800000000005
7.218710000000001, 8.391820000000001
7.344080000000001, 7.998120000000001
6.939450000000001, 8.153120000000001
6.66851, 7.929120000000001
7.308160000000001, 8.36341
7.401000000000001, 7.900970000000001
7.619470000000001, 7.69338
7.2464200000000005, 8.74456
8.27223, 7.94418
6.587960000000001, 8.34673
7.74753, 7.436730000000001
3.5244000000000004, 5.91366
3.6818800000000005, 6.02688
3.06143, 5.728420000000001
4.346380000000001, 5.80776
4.30386, 6.0302500000000006
3.9707000000000003, 5.38156
2.39697, 5.51539
4.005780000000001, 5.839
3.59533, 5.9110700000000005
2.91128, 6.186870000000001
3.8806700000000003, 4.85773
2.46232, 5.963730000000001
3.6764200000000002, 6.0396
3.73016, 5.33577
3.5081400000000005, 7.00642
3.4391800000000003, 6.3775
2.6519100000000004, 6.20553
3.8382500000000004, 4.976470000000001
4.441210000000001, 6.208760000000001
3.6842, 5.99288
3.0786700000000002, 5.55034
3.42262, 6.697680000000001
3.5465700000000004, 5.917490000000001
3.8702000000000005, 5.77132
3.0477600000000002, 4.09398
3.00545, 4.26496
3.7058400000000002, 5.68695
4.27786, 5.50297
3.75517, 5.64247
3.01168, 5.270300000000001
3.4023900000000005, 7.008540000000001
3.6519500000000003, 6.047350000000001
3.73809, 5.73829
3.9364700000000004, 5.098490000000001
3.44429, 4.57456
3.6337900000000003, 5.513680000000001
3.9340900000000003, 5.94209
3.51818, 5.89158
3.69125, 5.3696600000000005
2.98844, 5.50555
3.68487, 5.730510000000001
3.6861800000000002, 5.325920000000001
3.5859500000000004, 5.91279
4.332870000000001, 7.380440000000001
3.8579700000000003, 6.34982
3.9930900000000005, 5.703860000000001
3.92533, 5.35907
3.7278700000000002, 5.97191
4.681780000000001, 6.490240000000001
4.24925, 6.198830000000001
4.55389, 5.1286000000000005
3.6753600000000004, 5.566870000000001
2.4368800000000004, 5.513730000000001
3.65655, 5.742310000000001
3.4235700000000002, 6.338590000000001
3.56416, 5.9227300000000005
3.8126200000000003, 6.4411700000000005
3.96104, 5.55689
3.20718, 5.750260000000001
3.07209, 5.790170000000001
3.9829900000000005, 5.23676
3.6715600000000004, 5.773960000000001
3.90065, 5.80581
3.64231, 5.9364300000000005
3.59139, 5.914560000000001
3.5978200000000005, 5.874140000000001
3.5511000000000004, 5.980320000000001
3.90696, 6.486700000000001
3.2436200000000004, 6.014150000000001
4.19022, 5.5452
3.3358800000000004, 5.929860000000001
3.4704500000000005, 6.290500000000001
3.6641900000000005, 5.952450000000001
3.9220200000000003, 5.86608
3.8050500000000005, 5.01069
3.6013200000000003, 5.9960700000000005
3.23646, 5.94995
4.10278, 6.27101
3.6250500000000003, 5.83068
3.1033800000000005, 6.06951
3.8842300000000005, 5.966240000000001
3.98654, 5.469460000000001
3.087, 6.71353
4.160200000000001, 5.7949
4.12272, 5.3854500000000005
2.8591800000000003, 6.53094
3.29131, 5.374320000000001
3.38857, 6.363270000000001
2.7681500000000003, 6.380780000000001
3.3422600000000005, 5.7374
3.3949100000000003, 6.6777500000000005
3.4390300000000003, 6.721400000000001
3.51723, 5.9116800000000005
3.4562500000000003, 6.872940000000001
3.3040700000000003, 5.66767
3.1274200000000003, 4.847840000000001
4.15113, 5.425120000000001
4.85296, 6.21966
3.5056100000000003, 5.893330000000001
3.7691100000000004, 5.633800000000001
3.12597, 5.88881
3.0149500000000002, 5.25752
3.2759300000000002, 5.6462900000000005
3.08047, 5.5967400000000005
3.6718400000000004, 5.71096
3.261, 5.819350000000001
4.19371, 6.24638
3.6345500000000004, 5.93724
3.66942, 5.650410000000001
3.4515100000000003, 5.519450000000001
2.53139, 6.974310000000001
4.007230000000001, 6.500470000000001
3.1537300000000004, 5.5722000000000005
3.46444, 6.325030000000001
4.20495, 5.9382
3.45583, 6.502280000000001
3.6266300000000005, 5.801
4.19076, 5.64989
4.02407, 6.1349100000000005
3.85353, 6.043
3.8453100000000004, 4.8448400000000005
2.8125500000000003, 6.790710000000001
4.0122100000000005, 8.160810000000001
3.83964, 5.9023900000000005
3.5998, 6.316730000000001
3.37096, 6.1429800000000006
3.4664900000000003, 6.015280000000001
3.4485900000000003, 6.08309
3.5432200000000003, 5.9930200000000005
4.352270000000001, 6.504740000000001
2.9062400000000004, 5.70054
3.7555500000000004, 6.6817400000000005
2.75057, 5.6202000000000005
4.239380000000001, 6.114800000000001
2.92526, 6.04469
3.1381300000000003, 6.633520000000001
4.164960000000001, 7.0684000000000005
3.5388100000000002, 6.782920000000001
3.6754700000000002, 4.32917
3.18195, 5.59269
3.8294200000000003, 5.8391
3.2963000000000005, 5.419420000000001
3.40491, 5.79152
4.817640000000001, 5.77718
3.20154, 5.644100000000001
3.47826, 6.197970000000001
3.7335900000000004, 6.79905
2.8313, 6.4581800000000005
3.7849500000000003, 6.04077
3.57384, 5.5806700000000005
3.5797000000000003, 6.04433
3.58075, 7.179060000000001
3.3256200000000002, 6.385160000000001
3.5473800000000004, 5.89658
3.9033700000000002, 6.502040000000001
3.5454100000000004, 5.11951
3.6998100000000003, 6.4841500000000005
3.6027000000000005, 4.70948
3.01302, 5.78434
4.357830000000001, 5.240600000000001
3.6527000000000003, 4.73848
4.554600000000001, 5.44965
3.89922, 6.15648
2.7181300000000004, 6.019430000000001
3.01018, 6.208850000000001
3.4827000000000004, 6.27371
3.4040800000000004, 6.834790000000001
3.4688900000000005, 5.9333800000000005
3.28941, 6.19258
3.4585500000000002, 5.21278
3.4083500000000004, 6.348450000000001
3.32593, 5.30848
3.34987, 6.53413
3.00563, 5.962400000000001
3.15457, 6.235320000000001
3.2366300000000003, 6.427790000000001
3.3052300000000003, 6.402620000000001
3.0343000000000004, 6.54656
3.00238, 5.75417
3.3100400000000003, 5.6014800000000005
3.5923300000000005, 5.97215
3.3745700000000003, 6.73725
3.5574600000000003, 6.242450000000001
3.0829000000000004, 5.04455
3.7781800000000003, 5.85862
2.01616, 5.41807
3.9937700000000005, 6.16443
3.1295300000000004, 5.837160000000001
3.6457900000000003, 6.01987
3.8172200000000003, 5.26403
2.0355600000000003, 4.85688
2.2205700000000004, 5.486490000000001
3.57934, 5.91338
3.9648000000000003, 6.90814
2.76662, 7.1832400000000005
4.1682500000000005, 6.745710000000001
2.67409, 4.9128300000000005
3.7016700000000005, 5.826230000000001
3.61473, 5.81275
3.6003700000000003, 5.860720000000001
3.06314, 6.2864700000000004
2.89962, 5.90113
3.6479600000000003, 5.94746
3.9157800000000003, 6.569000000000001
3.54138, 5.91281
3.8099700000000003, 6.02289
3.8542300000000003, 5.3693100000000005
3.89116, 6.118620000000001
4.19786, 5.442480000000001
3.3518200000000005, 6.774280000000001
3.41401, 6.44918
2.30261, 4.624160000000001
3.9466400000000004, 6.145090000000001
4.10751, 6.115170000000001
4.32015, 5.28758
3.66671, 6.118860000000001
4.39358, 5.762160000000001
4.28038, 5.93268
3.71437, 6.12886
2.7889600000000003, 5.902360000000001
3.7883000000000004, 5.831180000000001
5.05532, 6.73336
3.90159, 5.7237100000000005
3.2158400000000005, 5.86732
3.5892700000000004, 5.925960000000001
3.4478800000000005, 6.82469
3.7987, 5.68526
4.408720000000001, 6.003690000000001
3.8593200000000003, 5.972370000000001
3.71437, 5.63855
3.68855, 6.478090000000001
3.48851, 6.4485
4.3558, 5.2903400000000005
2.71844, 4.99042
3.5838600000000005, 5.91833
2.9474600000000004, 6.511010000000001
3.1233700000000004, 5.954330000000001
3.4113700000000002, 5.958670000000001
3.5639800000000004, 6.91994
3.7906000000000004, 5.36622
3.03974, 6.69777
3.9882200000000005, 5.6610000000000005
3.09492, 4.22902
4.04066, 6.307840000000001
4.122330000000001, 4.679130000000001
3.5391700000000004, 6.283880000000001
3.5657200000000002, 6.322240000000001
3.5661700000000005, 5.964250000000001
3.77375, 6.7233600000000004
3.8074700000000004, 5.89949
3.4593700000000003, 6.507020000000001
3.3817800000000005, 5.71457
3.0213200000000002, 6.056610000000001
3.6241700000000003, 6.13862
3.2517600000000004, 6.621950000000001
3.5025700000000004, 6.10022
2.45147, 5.448770000000001
4.66305, 7.11345
2.8782, 5.638560000000001
2.8116800000000004, 6.25318
3.17558, 6.06669
4.6257, 6.5612200000000005
3.4156400000000002, 7.2987400000000004
4.43292, 5.32612
4.05816, 5.660990000000001
3.27247, 5.7412600000000005
3.4815700000000005, 5.686890000000001
3.75776, 6.31815
3.4817600000000004, 6.03558
3.3916700000000004, 5.7804400000000005
3.57825, 6.2282
3.08632, 5.76109
2.9809, 7.24293
3.0690000000000004, 5.769
3.5517900000000004, 5.36585
3.7486900000000003, 5.7079200000000005
3.1786800000000004, 5.39451
4.9363600000000005, 6.2346900000000005
4.334420000000001, 6.14022
2.9330000000000003, 6.274850000000001
3.60124, 5.91443
3.4862400000000004, 5.425260000000001
3.2995400000000004, 6.18285
3.80859, 6.0202800000000005
3.1179900000000003, 5.749510000000001
3.5318300000000002, 5.773300000000001
4.05046, 5.797070000000001
2.78859, 4.8098600000000005
3.55107, 5.85493
3.5574500000000002, 5.90772
3.0325200000000003, 6.36333
2.76209, 5.868670000000001
3.21015, 6.531910000000001
4.749350000000001, 6.557410000000001
3.09403, 6.59771
3.9243200000000003, 6.063230000000001
3.58157, 5.914230000000001
3.7515000000000005, 5.99143
3.78128, 6.0280700000000005
4.111890000000001, 5.375660000000001
3.6148700000000002, 6.587020000000001
3.54572, 5.983820000000001
3.2577100000000003, 6.07319
3.95631, 5.5499
4.70376, 6.510420000000001
3.62244, 5.93937
3.3027300000000004, 5.13797
3.6186900000000004, 6.06822
3.5457500000000004, 5.670960000000001
3.4616200000000004, 5.06585
3.8316300000000005, 6.29218
3.70345, 5.894220000000001
3.9748900000000003, 4.85721
4.3894, 5.778250000000001
3.5946300000000004, 6.68411
4.06041, 6.219860000000001
4.02214, 4.926620000000001
4.30794, 5.0935500000000005
3.0519700000000003, 6.09438
